X,Y,Z,r,theta,phi,E_r,E_t,H_p
0.42223726284427926,-0.17922908454267208,0.8885902481570269,1.0,0.4765337171175529,5.8817595792208905,(0.001622418332421076-0.00044865240864898175j),(-0.060236114295208434-0.21774872850056526j),(-0.0001600522091882154-0.0005787813312167386j)
0.4253009328928169,-0.17183273076085628,0.8885902481570269,1.0,0.4765337171175529,5.899212871740834,(0.0016427392932433988-0.0004542718274122002j),(-0.06021307259389834-0.21766543459587906j),(-0.00015999098553125683-0.0005785599340248073j)
0.42823505215721275,-0.16438403506466967,0.8885902481570269,1.0,0.4765337171175529,5.916666164260777,(0.0016625598597634276-0.00045975287057615886j),(-0.06019072270936912-0.2175846415534442j),(-0.00015993160008722756-0.000578345184184588j)
0.4310387268763155,-0.15688526639897812,0.8885902481570269,1.0,0.4765337171175529,5.934119456780721,(0.0016818739944445965-0.00046509386856200875j),(-0.06016910558699546-0.21750649738751393j),(-0.00015987416165128812-0.000578137475121506j)
0.4337111030236458,-0.14933870896136006,0.8885902481570269,1.0,0.4765337171175529,5.951572749300664,(0.001700675814014372-0.00047029319445004053j),(-0.06014826122292916-0.2174311466809625j),(-0.000159818776496436-0.0005779371911403029j)
0.4362513665675412,-0.14174666150631587,0.8885902481570269,1.0,0.4765337171175529,5.969026041820607,(0.001718959591256384-0.0004753492644752045j),(-0.06012822854652012-0.21735873016028287j),(-0.00015976554806109038-0.0005777447062953644j)
0.4386587437191182,-0.13411143664504607,0.8885902481570269,1.0,0.4765337171175529,5.98647933434055,(0.0017367197567549654-0.00048026053850959714j),(-0.06010904530426014-0.21728938427601555j),(-0.00015971457664072178-0.0005775603832754916j)
0.4409325011679759,-0.12643536014100717,0.8885902481570269,1.0,0.4765337171175529,6.003932626860494,(0.0017539509005916575-0.00048502552053157204j),(-0.060090747945730376-0.21722324079047703j),(-0.0001596659590848045-0.0005773845723080758j)
0.4430719463055687,-0.11872077020146285,0.8885902481570269,1.0,0.4765337171175529,6.021385919380437,(0.0017706477739931246-0.0004896427590814453j),(-0.06007337151208453-0.2171604263746313j),(-0.00015961978850050694-0.0005772176100875698j)
0.4450764274361824,-0.11097001676524126,0.8885902481570269,1.0,0.4765337171175529,6.03883921190038,(0.0017868052909299835-0.0004941108477036262j),(-0.06005694952757134-0.21710106221595257j),(-0.00015957615396445908-0.0005770598187331814j)
0.44694533397544695,-0.10318546078692228,0.8885902481570269,1.0,0.4765337171175529,6.056292504420323,(0.0018024185296660537-0.0004984284253750374j),(-0.06004151389460533-0.21704526363911428j),(-0.00015953514024394703-0.0005769115047806495j)
0.4486780966363259,-0.0953694735176676,0.8885902481570269,1.0,0.4765337171175529,6.073745796940266,(0.001817482734257567-0.0005025941769196947j),(-0.06002709479288174-0.21699313974129741j),(-0.000159496827528853-0.0005767729582128953j)
0.45027418760252713,-0.0875244357829142,0.8885902481570269,1.0,0.4765337171175529,6.09119908946021,(0.0018319933160018747-0.0005066068334093233j),(-0.06001372058302539-0.21694479304388842j),(-0.00015946129117564185-0.0005766444515342148j)
0.45173312068928057,-0.07965273725715348,0.8885902481570269,1.0,0.4765337171175529,6.1086523819801535,(0.0018459458548352105-0.0005104651725498848j),(-0.060001417715241555-0.21690031916226118j),(-0.0001594286014646405-0.0005765262388925623j)
0.4530544514914351,-0.07175677573601083,0.8885902481570269,1.0,0.4765337171175529,6.126105674500097,(0.0018593361006790847-0.0005141680190539003j),(-0.059990210643426405-0.21685980649529157j),(-0.0001593988233718214-0.0005764185552542645j)
0.45423777751882827,-0.06383895640585552,0.8885902481570269,1.0,0.4765337171175529,6.14355896702004,(0.0018721599747348989-0.0005177142449984546j),(-0.05998012174516632-0.21682333593616313j),(-0.0001593720163562345-0.0005763216156353378j)
0.45528273831888916,-0.0559016911111567,0.8885902481570269,1.0,0.4765337171175529,6.161012259539984,(0.0018844135707263893-0.0005211027701687721j),(-0.059971171248034895-0.21679098060593227j),(-0.00015934823416417294-0.0005762356143933013j)
0.4561890155864351,-0.047947397619813995,0.8885902481570269,1.0,0.4765337171175529,6.178465552059927,(0.0018960931560895102-0.00052433256238726j),(-0.059963377162564856-0.21676280561123387j),(-0.00015932752465107298-0.0005761607245831482j)
0.45695633326063123,-0.039978498886679426,0.8885902481570269,1.0,0.4765337171175529,6.19591884457987,(0.0019071951731094198-0.0005274026378279213j),(-0.059956755222246555-0.21673886782737492j),(-0.00015930992962208656-0.0005760970973808043j)
0.4575844576090807,-0.03199742231550355,0.8885902481570269,1.0,0.4765337171175529,6.213372137099813,(0.0019177162400041885-0.0005303120613160293j),(-0.05995131883086279-0.2167192157079594j),(-0.00015929548469214455-0.00057604486157711j)
0.45807319729902235,-0.024006599019524396,0.8885902481570269,1.0,0.4765337171175529,6.230825429619756,(0.0019276531519549119-0.0005330599466130256j),(-0.05994707901744625-0.21670388912204766j),(-0.00015928421916627493-0.0005760041231449826j)
0.45842240345561197,-0.016008463080926336,0.8885902481570269,1.0,0.4765337171175529,6.2482787221397,(0.001937002882081958-0.0005356454566864094j),(-0.05994404439908162-0.21669291921972103j),(-0.00015927615594076721-0.0005759749648820817j)
0.4586319697072715,-0.008005450809396767,0.8885902481570269,1.0,0.4765337171175529,6.265732014659643,(0.0019457625823669535-0.0005380678039647723j),(-0.059942221151778365-0.21668632832675414j),(-0.00015927131142577425-0.0005759574461308518j)
0.4587018322180905,-1.1234954611778215e-16,0.8885902481570269,1.0,0.4765337171175529,6.283185307179586,(0.001953929584520334-0.0005403262505776676j),(-0.059941612989542266-0.21668412986898267j),(-0.00015926969548971107-0.0005759516025774845j)
0.4743126587785522,0.0,0.8803564628730913,1.0,0.4941831140478326,0.0,(0.0020204269335886925-0.0005587149702020142j),(-0.059618952657351024-0.21551773861193887j),(-0.00015841236098882474-0.000572851306703796j)
0.4742404186632353,0.008277897299351862,0.8803564628730913,1.0,0.4941831140478326,0.017453292519943295,(0.002028256438631742-0.0005608800876849012j),(-0.05961961704641595-0.21552014032519595j),(-0.00015841412632410293-0.000572857690515108j)
0.4740237203223235,0.01655327307099655,0.8803564628730913,1.0,0.4941831140478326,0.03490658503988659,(0.002035468117115418-0.0005628743556597259j),(-0.05962160882318172-0.21552734043866775j),(-0.00015841941863545614-0.0005728768285890195j)
0.4736626297642305,0.024823606555308658,0.8803564628730913,1.0,0.4941831140478326,0.05235987755982989,(0.0020420597722926046-0.000564697166653116j),(-0.05962492382122787-0.21553932389108935j),(-0.00015842822685236985-0.0005729086808923267j)
0.4731572569806385,0.03308637852859234,0.8803564628730913,1.0,0.4941831140478326,0.06981317007977318,(0.002048029396281269-0.0005663479654192066j),(-0.05962955511275882-0.2155560656390254j),(-0.00015844053256713222-0.0005729531808589813j)
0.47250775591299293,0.041339072070461266,0.8803564628730913,1.0,0.4941831140478326,0.08726646259971647,(0.0020533751706761174-0.0005678262491087017j),(-0.05963549303284677-0.21557753074453678j),(-0.00015845631009925225-0.0005730102356231032j)
0.47171432440561084,0.04957917333051695,0.8803564628730913,1.0,0.4941831140478326,0.10471975511965978,(0.0020580954671024928-0.0005691315674220475j),(-0.05964272521319353-0.21560367449722387j),(-0.00015847552658516403-0.0005730797263433822j)
0.4707772041454155,0.05780417229409192,0.8803564628730913,1.0,0.4941831140478326,0.12217304763960307,(0.002062188847712364-0.0005702635227466695j),(-0.059651236625219844-0.2156344425699653j),(-0.00015849814209272227-0.0005731615086170276j)
0.4696966805883164,0.06601156354682451,0.8803564628730913,1.0,0.4941831140478326,0.13962634015954636,(0.0020656540656223523-0.0005712217702779892j),(-0.05966100963222095-0.21566977120749475j),(-0.00015852410975978113-0.0005732554129810178j)
0.46847308287225603,0.07419884703783237,0.8803564628730913,1.0,0.4941831140478326,0.15707963267948966,(0.0020684900652935116-0.0005720060181245326j),(-0.05967202405033405-0.21570958744676155j),(-0.00015855337595619112-0.000573361245497817j)
0.46710678371695213,0.08236352884125214,0.8803564628730913,1.0,0.4941831140478326,0.17453292519943295,(0.0020706959828528733-0.0005726160273968009j),(-0.05968425721795454-0.21575380936788427j),(-0.00015858588046824225-0.0005734787884224185j)
0.4655981993103631,0.09050312191591345,0.8803564628730913,1.0,0.4941831140478326,0.19198621771937624,(0.00207227114635657-0.0005730516122800834j),(-0.05969768407324433-0.21580234637431525j),(-0.0001586215567046118-0.0005736078009470325j)
0.4639477891819131,0.09861514686291574,0.8803564628730913,1.0,0.4941831140478326,0.20943951023931956,(0.002073215075994547-0.0005733126400909816j),(-0.05971227723929389-0.2158550995007289j),(-0.00015866033192264549-0.0005737480200194556j)
0.4621560560625151,0.1066971326808772,0.8803564628730913,1.0,0.4941831140478326,0.22689280275926285,(0.0020735274842366936-0.0005733990313178972j),(-0.05972800711651125-0.21591196174697128j),(-0.00015870212747384177-0.0005738991612307157j)
0.4602235457314342,0.11474661751862573,0.8803564628730913,1.0,0.4941831140478326,0.24434609527920614,(0.002073208275920425-0.0005733107596452467j),(-0.059744841981729795-0.21597281843632657j),(-0.00015874685906719122-0.0005740609197673603j)
0.458150846850038,0.12276114942510263,0.8803564628730913,1.0,0.4941831140478326,0.2617993877991494,(0.0020722575482796934-0.0005730478519614148j),(-0.05976274809352051-0.2160375475962407j),(-0.00015879443704899866-0.0005742329714234216j)
0.4559385907824843,0.1307382870962507,0.8803564628730913,1.0,0.4941831140478326,0.2792526803190927,(0.002070675590915347-0.0005726103883506361j),(-0.05978168980318935-0.21610602035953685j),(-0.0001588447666978108-0.0005744149736668585j)
0.4535874514034019,0.13867560061865908,0.8803564628730913,1.0,0.4941831140478326,0.29670597283903605,(0.002068462885706923-0.0005719985020685647j),(-0.05980162967087378-0.21617810138411087j),(-0.00015889774853289704-0.0005746065667551201j)
0.45109814489262173,0.1465706722097382,0.8803564628730913,1.0,0.4941831140478326,0.3141592653589793,(0.0020656201066658647-0.0005712123795016819j),(-0.059822528586178515-0.21625364928901905j),(-0.00015895327863478517-0.000574807374894275j)
0.4484714295170215,0.15442109695420034,0.8803564628730913,1.0,0.4941831140478326,0.33161255787892263,(0.002062148119730199-0.0005702522601105588j),(-0.05984434589275978-0.2163325171048264j),(-0.00015901124897629406-0.0005750170074360465j)
0.44570810539955,0.16222448353661942,0.8803564628730913,1.0,0.4941831140478326,0.3490658503988659,(0.0020580479825007933-0.0005691184363568341j),(-0.05986703951624731-0.2164145527360672j),(-0.00015907154776243211-0.0005752350601070475j)
0.4428090142755025,0.16997845496984942,0.8803564628730913,1.0,0.4941831140478326,0.3665191429188092,(0.0020533209439191524-0.0005678112536142354j),(-0.05989056609493513-0.21649959943363414j),(-0.00015913405977765224-0.0005754611162644004j)
0.43977503923611944,0.17768064931907732,0.8803564628730913,1.0,0.4941831140478326,0.3839724354387525,(0.00204796844388703-0.0005663311100632672j),(-0.059914881112596775-0.21658749627494278j),(-0.0001591986667387539-0.0005756947481720247j)
0.43660710445958856,0.18532872042129156,0.8803564628730913,1.0,0.4941831140478326,0.4014257279586958,(0.0020419921128277847-0.0005646784565700014j),(-0.05993993903287156-0.21667807864969527j),(-0.0001592652476519582-0.0005759355182918094j)
0.4333061749295313,0.1929203385999458,0.8803564628730913,1.0,0.4941831140478326,0.4188790204786391,(0.0020353937711897526-0.000562853796548694j),(-0.059965693434599274-0.21677117874911736j),(-0.00015933367917250147-0.0005761829805840157j)
0.4298732561410593,0.20045319137460124,0.8803564628730913,1.0,0.4941831140478326,0.4363323129985824,(0.0020281754288917105-0.0005608576858084778j),(-0.059992097147542923-0.21686662605657434j),(-0.0001594038359652632-0.0005764366818113507j)
0.42630939379449106,0.2079249841653303,0.8803564628730913,1.0,0.4941831140478326,0.4537856055185257,(0.0020203392847106495-0.0005586907323840212j),(-0.06001910238791825-0.21696424783751428j),(-0.00015947559106487954-0.0005766961628412398j)
0.42261567347682116,0.21533344099166804,0.8803564628730913,1.0,0.4941831140478326,0.47123889803846897,(0.002011887725612001-0.0005563535963503145j),(-0.06004666089319059-0.21706386962674573j),(-0.00015954881623390593-0.0005769609599410271j)
0.4187932203310403,0.22267630516589787,0.8803564628730913,1.0,0.4941831140478326,0.4886921905584123,(0.0020028233260225383-0.0005538469896216412j),(-0.06007472405560443-0.21716531571112258j),(-0.00015962338231761999-0.0005772306060609687j)
0.41484319871340547,0.22995133998046036,0.8803564628730913,1.0,0.4941831140478326,0.5061454830783556,(0.001993148847046187-0.0005511716757346861j),(-0.06010324305392461-0.2172684096057932j),(-0.00015969915959406595-0.0005775046321001045j)
0.4107668118387664,0.23715632938927608,0.8803564628730913,1.0,0.4941831140478326,0.5235987755982988,(0.0019828672356229514-0.0005483284696159962j),(-0.06013216898291315-0.21737297452223j),(-0.000159776018118086-0.0005777825681502959j)
0.40656530141405367,0.24428907868277494,0.8803564628730913,1.0,0.4941831140478326,0.5410520681182421,(0.001971981623631284-0.000545318237333677j),(-0.0601614529800554-0.21747883382636587j),(-0.00015985382805804187-0.0005780639447139682j)
0.4022399472600437,0.25134741515642556,0.8803564628730913,1.0,0.4941831140478326,0.5585053606381855,(0.0019604953269340445-0.0005421418958336428j),(-0.06019104634912237-0.21758581148523334j),(-0.0001599324600241292-0.0005783482938912795j)
0.39779206692151253,0.2583291887725625,0.8803564628730913,1.0,0.4941831140478326,0.5759586531581288,(0.0019484118443684711-0.000538800412660305j),(-0.060220900680131105-0.21769373250061155j),(-0.00016001178538712239-0.0005786351505327719j)
0.39322301526589876,0.26523227281530826,0.8803564628730913,1.0,0.4941831140478326,0.5934119456780721,(0.0019357348566804177-0.000535294805661787j),(-0.06025096796531687-0.2178024233282868j),(-0.0001600916765865233-0.000578924053353772j)
0.3885341840705981,0.27205456453839166,0.8803564628730913,1.0,0.4941831140478326,0.6108652381980153,(0.0019224682254031338-0.0005316261426799474j),(-0.060281200710778395-0.21791171228160594j),(-0.00016017200742720808-0.0005792145460070461j)
0.38372700159901435,0.27879398580566506,0.8803564628730913,1.0,0.4941831140478326,0.6283185307179586,(0.0019086159916810238-0.0005277955412250693j),(-0.06031155204343652-0.21802142991814183j),(-0.00016025265336362977-0.0005795061781105708j)
0.3788029321654966,0.28544848372412396,0.8803564628730913,1.0,0.4941831140478326,0.6457718232379019,(0.0018941823750386734-0.0005238041681354573j),(-0.06034197581302009-0.21813140940836503j),(-0.0001603334917707992-0.0005797985062274613j)
0.37376347568929486,0.29201603126923903,0.8803564628730913,1.0,0.4941831140478326,0.6632251157578453,(0.0018791717720955234-0.0005196532392220394j),(-0.060372426688802036-0.21824148688531805j),(-0.00016041440220132156-0.0005800910947954245j)
0.36861016723767015,0.29849462790240655,0.8803564628730913,1.0,0.4941831140478326,0.6806784082777885,(0.0018635887552266505-0.000515344018897954j),(-0.06040286025082369-0.2183515017744171j),(-0.0001604952666277875-0.0005803835170033742j)
0.3633445765582979,0.3048823001803327,0.8803564628730913,1.0,0.4941831140478326,0.6981317007977318,(0.001847438071169948-0.0005108778197934563j),(-0.060433233075412957-0.21846129710256632j),(-0.00016057596967000194-0.0005806753556130648j)
0.35796830760110804,0.31117710235616275,0.8803564628730913,1.0,0.4941831140478326,0.7155849933176751,(0.0018307246395802266-0.0005062560023560777j),(-0.06046350281478656-0.2185707197859117j),(-0.00016065639880649256-0.0005809662037239486j)
0.35248299802970606,0.31737711697217486,0.8803564628730913,1.0,0.4941831140478326,0.7330382858376184,(0.0018134535515306658-0.0005014799744361629j),(-0.06049362827056747-0.21867962089562806j),(-0.00016073644456985128-0.0005812556654796479j)
0.3468903187225247,0.32348045544385606,0.8803564628730913,1.0,0.4941831140478326,0.7504915783575618,(0.0017956300679619888-0.0004965511908580893j),(-0.0605235694611059-0.21878785590125313j),(-0.00016081600072561397-0.0005815433567147285j)
0.34119197326385853,0.32948525863518346,0.8803564628730913,1.0,0.4941831140478326,0.767944870877505,(0.0017772596180799542-0.000491471152977075j),(-0.06055328768246453-0.2188952848911544j),(-0.00016089496443430005-0.0005818289055407295j)
0.33538969742493535,0.33538969742493535,0.8803564628730913,1.0,0.4941831140478326,0.7853981633974483,(0.0017583477977015471-0.0004862414082218881j),(-0.0605827455630035-0.21900177276983954j),(-0.00016097323639645167-0.0005821119528705953j)
0.32948525863518346,0.34119197326385853,0.8803564628730913,1.0,0.4941831140478326,0.8028514559173916,(0.0017389003675504664-0.0004808635496234181j),(-0.060611907111486084-0.2191071894318807j),(-0.00016105072098045225-0.0005823921528809871j)
0.32348045544385606,0.3468903187225247,0.8803564628730913,1.0,0.4941831140478326,0.8203047484373349,(0.0017189232515023203-0.0004753392153295154j),(-0.060640737758699964-0.2192114099123343j),(-0.00016112732633311966-0.0005826691734120922j)
0.31737711697217486,0.35248299802970606,0.8803564628730913,1.0,0.4941831140478326,0.8377580409572782,(0.0016984225347801848-0.0004696700881059029j),(-0.060669204392545084-0.21931431451361813j),(-0.00016120296447293627-0.0005829426963048776j)
0.31117710235616275,0.35796830760110804,0.8803564628730913,1.0,0.4941831140478326,0.8552113334772214,(0.0016774044621009666-0.000463857894823657j),(-0.060697275386640895-0.2194157889088985j),(-0.00016127755136606027-0.0005832124176758768j)
0.30488230018033274,0.3633445765582979,0.8803564628730913,1.0,0.4941831140478326,0.8726646259971648,(0.0016558754357732107-0.00045790440593315533j),(-0.060724920622461-0.21951572422211305j),(-0.00016135100698514056-0.0005834780481299158j)
0.2984946279024066,0.36861016723767015,0.8803564628730913,1.0,0.4941831140478326,0.8901179185171081,(0.001633842013746893-0.0004518114349247868j),(-0.060752111505070296-0.2196140170848621j),(-0.00016142325535113-0.000583739312911312j)
0.29201603126923903,0.3737634756892949,0.8803564628730913,1.0,0.4941831140478326,0.9075712110370514,(0.0016113109076158051-0.00044558083777654486j),(-0.06077882097254308-0.21971056967045313j),(-0.0001614942245583121-0.0005839959519943757j)
0.285448483724124,0.3788029321654966,0.8803564628730913,1.0,0.4941831140478326,0.9250245035569946,(0.001588288980573138-0.00043921451238867755j),(-0.06080502349916916-0.21980528970548663j),(-0.00016156384678281798-0.0005842477201142048j)
0.27879398580566506,0.38372700159901435,0.8803564628730913,1.0,0.4941831140478326,0.9424777960769379,(0.001564783245320887-0.00043271439800556964j),(-0.060830695092571774-0.21989809045944267j),(-0.0001616320582749692-0.0005844943867389996j)
0.27205456453839166,0.3885341840705981,0.8803564628730913,1.0,0.4941831140478326,0.9599310885968813,(0.001540800861933716-0.0004260824746250313j),(-0.06085581328488947-0.21998889071280273j),(-0.0001616987993358479-0.0005847357359853367j)
0.2652322728153082,0.39322301526589876,0.8803564628730913,1.0,0.4941831140478326,0.9773843811168246,(0.001516349135677926-0.00041932076239516847j),(-0.060880357118190065-0.22007761470431977j),(-0.0001617640142785392-0.0005849715664780092j)
0.2583291887725625,0.39779206692151253,0.8803564628730913,1.0,0.4941831140478326,0.9948376736367679,(0.0014914355147862073-0.00041243132099902884j),(-0.06090430712430711-0.22016419205813068j),(-0.00016182765137455618-0.0005852016911562886j)
0.25134741515642556,0.40223994726004375,0.8803564628730913,1.0,0.4941831140478326,1.0122909661567112,(0.0014660675881888216-0.00040541624902720036j),(-0.06092764529930983-0.22024855769146973j),(-0.00016188966278600473-0.0005854259370286256j)
0.24428907868277494,0.40656530141405367,0.8803564628730913,1.0,0.4941831140478326,1.0297442586766545,(0.0014402530832019595-0.0003982776833385631j),(-0.06095035507284029-0.22033065170381838j),(-0.00016195000448410756-0.000585644144878009j)
0.23715632938927617,0.41076681183876634,0.8803564628730913,1.0,0.4941831140478326,1.0471975511965976,(0.001413999863173909-0.0003910177984093787j),(-0.06097242127256448-0.22041041924840502j),(-0.00016200863615475208-0.0005858561689204082j)
0.22995133998046038,0.41484319871340547,0.8803564628730913,1.0,0.4941831140478326,1.064650843716541,(0.0013873159250898132-0.00038363880567091947j),(-0.06099383008401057-0.22048781038702428j),(-0.00016206552109177268-0.0005860618764188758j)
0.2226763051658979,0.4187932203310402,0.8803564628730913,1.0,0.4941831140478326,1.0821041362364843,(0.0013602093971357015-0.00037614295283586456j),(-0.06101456900608625-0.2205627799292211j),(-0.0001621206260787596-0.0005862611472561019j)
0.21533344099166807,0.4226156734768211,0.8803564628730913,1.0,0.4941831140478326,1.0995574287564276,(0.0013326885362225773-0.00036853252321359764j),(-0.061034626802568874-0.2206352872569551j),(-0.00016217392126016488-0.0005864538734683645j)
0.2079249841653303,0.42630939379449106,0.8803564628730913,1.0,0.4941831140478326,1.117010721276371,(0.0013047617254712764-0.00036080983501471007j),(-0.0610539934499131-0.22070529613590864j),(-0.00016222538000261984-0.0005866399587439793j)
0.20045319137460124,0.4298732561410593,0.8803564628730913,1.0,0.4941831140478326,1.1344640137963142,(0.0012764374716588874-0.000352977240644824j),(-0.06107266008169402-0.22077277451467558j),(-0.0001622749787473195-0.0005868193178895406j)
0.1929203385999458,0.4333061749295313,0.8803564628730913,1.0,0.4941831140478326,1.1519173063162575,(0.0012477244026275044-0.00034503712598807514j),(-0.06109061893006759-0.22083769431311323j),(-0.00016232269685447658-0.0005869918762673589j)
0.18532872042129153,0.43660710445958856,0.8803564628730913,1.0,0.4941831140478326,1.1693705988362009,(0.0012186312646560995-0.00033699190968030474j),(-0.06110786326458981-0.22090003120120444j),(-0.00016236851644075916-0.0005871575692076651j)
0.1776806493190773,0.43977503923611944,0.8803564628730913,1.0,0.4941831140478326,1.1868238913561442,(0.001189166919796337-0.00032884404237232696j),(-0.061124387328799955-0.2209597643698111j),(-0.00016241242221078659-0.000587316341399275j)
0.16997845496984948,0.4428090142755025,0.8803564628730913,1.0,0.4941831140478326,1.2042771838760873,(0.001159340343173086-0.0003205960059834597j),(-0.06114018627496054-0.2210168762947484j),(-0.00016245440128373066-0.0005874681462624814j)
0.16222448353661947,0.44570810539955,0.8803564628730913,1.0,0.4941831140478326,1.2217304763960306,(0.0011291606202505208-0.0003122503129454861j),(-0.06115525609734903-0.22107135249564872j),(-0.00016249444301606294-0.0005876129453081239j)
0.15442109695420037,0.44847142951702146,0.8803564628730913,1.0,0.4941831140478326,1.239183768915974,(0.0010986369440646074-0.0003038095054373492j),(-0.06116959356452465-0.22112318129111677j),(-0.00016253253882158537-0.0005877507074867729j)
0.14657067220973824,0.45109814489262173,0.8803564628730913,1.0,0.4941831140478326,1.2566370614359172,(0.0010677786124227934-0.00029527615461079094j),(-0.0611831961509929-0.22117235355168544j),(-0.0001625686819898554-0.0005878814085320876j)
0.13867560061865908,0.4535874514034019,0.8803564628730913,1.0,0.4941831140478326,1.2740903539558606,(0.0010365950250718296-0.00028665285980713714j),(-0.06119606196868212-0.22121886245212763j),(-0.00016260286750411493-0.00058800503030245j)
0.1307382870962507,0.4559385907824843,0.8803564628730913,1.0,0.4941831140478326,1.2915436464758039,(0.00100509568083451-0.00027794224776551426j),(-0.061208189698671533-0.22126270322465544j),(-0.00016263509185988475-0.0005881215601249652j)
0.12276114942510263,0.458150846850038,0.8803564628730913,1.0,0.4941831140478326,1.3089969389957472,(0.0009732901747162281-0.0002691469718227344j),(-0.061219578523598356-0.2213038729145659j),(-0.00016266535288536653-0.0005882309901459642j)
0.11474661751862571,0.4602235457314342,0.8803564628730913,1.0,0.4941831140478326,1.3264502315156905,(0.0009411881949822525-0.00026026971110505243j),(-0.06123022806116086-0.22134237013986796j),(-0.0001626936495647531-0.0005883333166920792j)
0.10669713268087716,0.4621560560625151,0.8803564628730913,1.0,0.4941831140478326,1.3439035240356338,(0.0009087995202065912-0.0002513131697120759j),(-0.06124013829914636-0.2213781948564175j),(-0.00016271998186559455-0.0005884285396459745j)
0.0986151468629158,0.46394778918191304,0.8803564628730913,1.0,0.4941831140478326,1.361356816555577,(0.0008761340162933393-0.0002422800758930826j),(-0.06124930953240006-0.22141134813004937j),(-0.0001627443505713189-0.0005885166618406672j)
0.0905031219159135,0.4655981993103631,0.8803564628730913,1.0,0.4941831140478326,1.3788101090755203,(0.0008432016334714176-0.00023317318121595526j),(-0.06125774230212757-0.22144183191717992j),(-0.00016276675711995287-0.0005885976884763555j)
0.08236352884125218,0.46710678371695213,0.8803564628730913,1.0,0.4941831140478326,1.3962634015954636,(0.0008100124032636676-0.0002239952597290247j),(-0.06126543733793301-0.2214696488552774j),(-0.00016278720345011275-0.0005886716265634955j)
0.0741988470378324,0.46847308287225603,0.8803564628730913,1.0,0.4941831140478326,1.413716694115407,(0.0007765764354311147-0.0002147491071160949j),(-0.06127239550297245-0.22149480206457006j),(-0.0001628056918552745-0.0005887384843957281j)
0.06601156354682453,0.4696966805883164,0.8803564628730913,1.0,0.4941831140478326,1.4311699866353502,(0.0007429039148934646-0.00020543753984481424j),(-0.06127861774255509-0.22151729496228428j),(-0.00016282222484720067-0.0005887982710561212j)
0.057804172294091925,0.4707772041454155,0.8803564628730913,1.0,0.4941831140478326,1.4486232791552935,(0.0007090050986266682-0.00019606339430877797j),(-0.06128410503656505-0.2215371310906197j),(-0.00016283680502952242-0.0005888509959599282j)
0.049579173330516944,0.47171432440561084,0.8803564628730913,1.0,0.4941831140478326,1.4660765716752369,(0.0006748903125385434-0.0001866295259635245j),(-0.06128885835598656-0.22155431395960926j),(-0.0001628494349822221-0.0005888966684368975j)
0.04133907207046125,0.47250775591299293,0.8803564628730913,1.0,0.4941831140478326,1.4835298641951802,(0.0006405699483234073-0.00017713880845674653j),(-0.06129287862384022-0.2215688469058897j),(-0.00016286011715784134-0.0005889352973558932j)
0.03308637852859231,0.4731572569806385,0.8803564628730913,1.0,0.4941831140478326,1.5009831567151235,(0.0006060544602966739-0.00016759413275292564j),(-0.06129616668077108-0.22158073296833689j),(-0.00016286885379004044-0.0005889668907943205j)
0.02482360655530872,0.4736626297642305,0.8803564628730913,1.0,0.4941831140478326,1.5184364492350666,(0.0005713543622103529-0.00015799840625275001j),(-0.06129872325554641-0.22158997478137807j),(-0.00016287564681521414-0.0005889914557545462j)
0.016553273070996605,0.4740237203223235,0.8803564628730913,1.0,0.4941831140478326,1.53588974175501,(0.0005364802240504674-0.00014835455190746624j),(-0.061300548940627406-0.22159657448671233j),(-0.00016288049780757816-0.0005890089979292591j)
0.008277897299351904,0.4742404186632353,0.8803564628730913,1.0,0.4941831140478326,1.5533430342749532,(0.0005014426688173372-0.0001386655073285256j),(-0.061301644173000755-0.22160053366402127j),(-0.00016288340792824195-0.0005890195215172932j)
2.9043273968411237e-17,0.4743126587785522,0.8803564628730913,1.0,0.4941831140478326,1.5707963267948966,(0.0004662523692896981-0.00012893422389277252j),(-0.0613020092204029-0.22160185328113882j),(-0.00016288437788860351-0.0005890230290911694j)
-0.008277897299351846,0.4742404186632353,0.8803564628730913,1.0,0.4941831140478326,1.5882496193148399,(0.00043092004477368747-0.00011916366584340484j),(-0.061301644173000755-0.22160053366402127j),(-0.00016288340792824195-0.0005890195215172932j)
-0.016553273070996546,0.4740237203223235,0.8803564628730913,1.0,0.4941831140478326,1.6057029118347832,(0.00039545645783762147-0.00010935680938705987j),(-0.061300548940627406-0.22159657448671233j),(-0.00016288049780757816-0.0005890089979292591j)
-0.02482360655530866,0.4736626297642305,0.8803564628730913,1.0,0.4941831140478326,1.6231562043547265,(0.00035987241103362664-9.951664178721005e-05j),(-0.06129872325554641-0.22158997478137807j),(-0.00016287564681521414-0.0005889914557545462j)
-0.03308637852859236,0.4731572569806385,0.8803564628730913,1.0,0.4941831140478326,1.6406094968746698,(0.0003241787436070683-8.964616045423343e-05j),(-0.06129616668077108-0.22158073296833689j),(-0.00016286885379004044-0.0005889668907943205j)
-0.0413390720704613,0.47250775591299293,0.8803564628730913,1.0,0.4941831140478326,1.6580627893946132,(0.0002883863281948164-7.974837203236169e-05j),(-0.06129287862384022-0.2215688469058897j),(-0.00016286011715784134-0.0005889352973558932j)
