X,Y,Z,r,theta,phi,E_r,E_t,H_p
-0.06651826629918742,0.08214321791050791,0.994398216007982,1.0,0.10589638158167841,2.251474735072685,(-0.00011386785453149922+3.148823344902226e-05j),(-0.06743709293625189-0.24377968951778228j),(-0.0001956522788854306-0.0007075184216653582j)
-0.06794173207008214,0.08096980328159364,0.994398216007982,1.0,0.10589638158167841,2.2689280275926285,(-0.00012235239747567035+3.3834490608547584e-05j),(-0.06743606430066935-0.24377597108254084j),(-0.00019564886758397388-0.0007075060857056839j)
-0.06934450213122195,0.07977172446622773,0.994398216007982,1.0,0.10589638158167841,2.2863813201125716,(-0.00013079967069431619+3.6170441454471985e-05j),(-0.06743502868350432-0.24377222740943455j),(-0.00019564543339089716-0.0007074936669652465j)
-0.07072614918525734,0.07854934641082333,0.994398216007982,1.0,0.10589638158167841,2.303834612632515,(-0.0001392071010661838+3.849537443353749e-05j),(-0.06743398733598767-0.24376846302157298j),(-0.00019564198045973473-0.0007074811804641026j)
-0.07208625236911127,0.0773030414635776,0.994398216007982,1.0,0.10589638158167841,2.321287905152458,(-0.00014757212760653726+4.0808581348637896e-05j),(-0.06743294151861078-0.24376468247552122j),(-0.00019563851297346274-0.0007074686413287111j)
-0.07342439738217842,0.07603318926105067,0.994398216007982,1.0,0.10589638158167841,2.3387411976724017,(-0.00015589220224725869+4.310935757453802e-05j),(-0.06743189249962202-0.243760890355899j),(-0.00019563503513949433-0.0007074560647739463j)
-0.0747401766125248,0.07474017661252481,0.994398216007982,1.0,0.10589638158167841,2.356194490192345,(-0.00016416479061301308+4.539700227251103e-05j),(-0.06743084155351468-0.243757091269898j),(-0.0001956315511846509-0.0007074434660848526j)
-0.0760331892610507,0.07342439738217839,0.994398216007982,1.0,0.10589638158167841,2.3736477827122884,(-0.00017238737279324763+4.767081860382128e-05j),(-0.06742978995949074-0.24375328984172964j),(-0.00019562806535006026-0.0007074308605982127j)
-0.0773030414635776,0.07208625236911129,0.994398216007982,1.0,0.10589638158167841,2.3911010752322315,(-0.00018055744410977494+4.9930113941987225e-05j),(-0.06742873899990903-0.24374949070701965j),(-0.00019562458188600909-0.0007074182636839248j)
-0.07854934641082331,0.07072614918525735,0.994398216007982,1.0,0.10589638158167841,2.4085543677521746,(-0.00018867251587972685+5.217420008376254e-05j),(-0.06742768995871692-0.24374569850713415j),(-0.000195621105046747-0.0007074056907262212j)
-0.07977172446622771,0.06934450213122197,0.994398216007982,1.0,0.10589638158167841,2.426007660272118,(-0.00019673011617363071+5.440239345876958e-05j),(-0.06742664411986907-0.24374191788346677j),(-0.00019561763908525532-0.0007073931571047465j)
-0.08096980328159363,0.06794173207008215,0.994398216007982,1.0,0.10589638158167841,2.443460952792061,(-0.00020472779056838043+5.661401533772122e-05j),(-0.06742560276573517-0.24373815347168148j),(-0.00019561418824798262-0.0007073806781755248j)
-0.0821432179105079,0.06651826629918743,0.994398216007982,1.0,0.10589638158167841,2.4609142453120048,(-0.00021266310289488037+5.880839203916869e-05j),(-0.0674245671754975-0.24373440989591946j),(-0.00019561075676955767-0.0007073682692518314j)
-0.08329161091950739,0.06507453842000109,0.994398216007982,1.0,0.10589638158167841,2.478367537831948,(-0.00022053363598012438+6.098485513471209e-05j),(-0.06742353862354317-0.24373069176298365j),(-0.0001956073488674844-0.0007073559455850074j)
-0.08441463249695687,0.06361098820602078,0.994398216007982,1.0,0.10589638158167841,2.4958208303518914,(-0.00022833699238349216+6.314274165260645e-05j),(-0.06742251837784459-0.24372700365650446j),(-0.0001956039687368117-0.0007073437223452368j)
-0.08551194055960483,0.06212806146881947,0.994398216007982,1.0,0.10589638158167841,2.5132741228718345,(-0.00023607079512702957+6.528139427971661e-05j),(-0.06742150769835188-0.2437233501310893j),(-0.00019560062054484024-0.0007073316146022934j)
-0.08658320085678561,0.06062620992224666,0.994398216007982,1.0,0.10589638158167841,2.530727415391778,(-0.0002437326884195024+6.740016156173422e-05j),(-0.06742050783536645-0.24371973570648267j),(-0.00019559730842577954-0.0007073196373063294j)
-0.08762808707223507,0.05910589104483231,0.994398216007982,1.0,0.10589638158167841,2.548180707911721,(-0.0002513203383739908+6.949839810162005e-05j),(-0.06741952002793022-0.24371616486172018j),(-0.00019559403647545693-0.0007073078052686893j)
-0.08864628092349001,0.05756756794043407,0.994398216007982,1.0,0.10589638158167841,2.5656340004316642,(-0.00025883143371881515+7.15754647561989e-05j),(-0.06741854550221417-0.24371264202930884j),(-0.00019559080874603305-0.0007072961331428004j)
-0.08963747225883985,0.05601170919717158,0.994398216007982,1.0,0.10589638158167841,2.5830872929516078,(-0.00026626368650157334+7.36307288308441e-05j),(-0.06741758546990971-0.24370917158942607j),(-0.00019558762924073184-0.0007072846354051667j)
-0.09060135915180195,0.05443878874469007,0.994398216007982,1.0,0.10589638158167841,2.600540585471551,(-0.00027361483278606844+7.56635642722115e-05j),(-0.06741664112664242-0.2437057578641532j),(-0.00019558450190864488-0.0007072733263364712j)
-0.09153764799309136,0.05284928570979649,0.994398216007982,1.0,0.10589638158167841,2.6179938779914944,(-0.0002808826333419303+7.767335185893313e-05j),(-0.06741571365038142-0.24370240511175295j),(-0.00019558143063952874-0.0007072622200028665j)
-0.09244605358005692,0.05124368427051323,0.994398216007982,1.0,0.10589638158167841,2.6354471705114375,(-0.00028806487432670553+7.965947939023792e-05j),(-0.06741480419986998-0.2436991175210015j),(-0.00019557841925868004-0.0007072513302374371j)
-0.093326299203557,0.049622473508592405,0.994398216007982,1.0,0.10589638158167841,2.652900463031381,(-0.00029515936796021365+8.16213418724427e-05j),(-0.0674139139130822-0.2436958992055719j),(-0.0001955754715218901-0.0007072406706218519j)
-0.0941781167322475,0.04798614726053721,0.994398216007982,1.0,0.10589638158167841,2.670353755551324,(-0.0003021639531909681+8.355834170322952e-05j),(-0.06741304390568106-0.2436927541985015j),(-0.0001955725911104215-0.0007072302544683195j)
-0.09500124669425748,0.046335203967174166,0.994398216007982,1.0,0.10589638158167841,2.6878070480712677,(-0.0003090764963544519+8.546988885368664e-05j),(-0.06741219526951445-0.2436896864467281j),(-0.00019556978162609917-0.0007072200948017582j)
-0.09579543835622661,0.04467014652182357,0.994398216007982,1.0,0.10589638158167841,2.705260340591211,(-0.00031589489182305567+8.735540104803145e-05j),(-0.06741136907112366-0.24368669980572366j),(-0.0001955670465864566-0.0007072102043423155j)
-0.0965604497996812,0.042991482117113,0.994398216007982,1.0,0.10589638158167841,2.722713633111154,(-0.0003226170626474675+8.921430394098726e-05j),(-0.06741056635029377-0.24368379803421855j),(-0.00019556438942001516-0.0007072005954881918j)
-0.09729604799472474,0.04129972209048167,0.994398216007982,1.0,0.10589638158167841,2.7401669256310974,(-0.00032924096118933533+9.104603129272451e-05j),(-0.06740978811861678-0.2436809847890396j),(-0.00019556181346161019-0.0007071912802988385j)
-0.09800200887102109,0.039595381768422235,0.994398216007982,1.0,0.10589638158167841,2.7576202181510405,(-0.00033576456974499587+9.285002514134706e-05j),(-0.06740903535809908-0.24367826362006123j),(-0.00019555932194786763-0.0007071822704785574j)
-0.09867811738604856,0.03787898030950701,0.994398216007982,1.0,0.10589638158167841,2.775073510670984,(-0.0003421859011600879+9.462573597285325e-05j),(-0.06740830901979972-0.24367563796528596j),(-0.00019555691801277948-0.000707173577360495j)
-0.09932416759060385,0.03615104054624764,0.994398216007982,1.0,0.10589638158167841,2.792526803190927,(-0.0003485029994348563+9.637262288852322e-05j),(-0.06740761002250678-0.24367311114605544j),(-0.0001955546046834051-0.000707165211891108j)
-0.09993996269153622,0.034412088825834845,0.994398216007982,1.0,0.10589638158167841,2.8099800957108707,(-0.00035471394031997416+9.809015376967637e-05j),(-0.06740693925144864-0.24367068636240974j),(-0.00019555238487569426-0.0007071571846150908j)
-0.10052531511169259,0.032662654849808355,0.994398216007982,1.0,0.10589638158167841,2.827433388230814,(-0.00036081683190267833+9.977780543977171e-05j),(-0.06740629755705992-0.24366836668859204j),(-0.00019555026139048232-0.0007071495056608052j)
-0.10108004654705535,0.030903271512704326,0.994398216007982,1.0,0.10589638158167841,2.8448866807507573,(-0.00036680981518307415+0.00010143506382376103j),(-0.06740568575377562-0.24366615506872188j),(-0.00019554823690958486-0.0007071421847262496j)
-0.10160398802105548,0.029134474739730857,0.994398216007982,1.0,0.10589638158167841,2.8623399732707004,(-0.000372691064640398+0.00010306142410468717j),(-0.06740510461888356-0.24366405431263025j),(-0.00019554631399208063-0.0007071352310655645j)
-0.10209697993604445,0.02735680332351968,0.994398216007982,1.0,0.10589638158167841,2.8797932657906435,(-0.00037845878878909445+0.00010465639087745015j),(-0.06740455489141794-0.24366206709187696j),(-0.00019554449507073045-0.0007071286534761373j)
-0.10255887212190927,0.025570798760004797,0.994398216007982,1.0,0.10589638158167841,2.897246558310587,(-0.0003841112307245116+0.00010621947829972525j),(-0.06740403727111646-0.2436601959359426j),(-0.00019554278244859804-0.0007071224602862766j)
-0.10298952388181562,0.02377700508347778,0.994398216007982,1.0,0.10589638158167841,2.91469985083053,(-0.00038964666865808203+0.00010775021023993634j),(-0.0674035524174086-0.24365844322862712j),(-0.00019554117829578588-0.0007071166593435508j)
-0.10338880403506569,0.021975968700869267,0.994398216007982,1.0,0.10589638158167841,2.9321531433504737,(-0.000395063416441787+0.00010924812042230992j),(-0.0674031009484848-0.24365681120462857j),(-0.00019553968464641806-0.0007071112580037386j)
-0.10375659095705682,0.020168238225308527,0.994398216007982,1.0,0.10589638158167841,2.949606435870417,(-0.00040035982408177784+0.00011071275256889398j),(-0.06740268344040086-0.2436553019463428j),(-0.0001955383033957507-0.00070710626312047j)
-0.10409277261632977,0.0183543643090102,0.994398216007982,1.0,0.10589638158167841,2.9670597283903604,(-0.00040553427824098194+0.00011214366053854431j),(-0.06740230042624884-0.2436539173808643j),(-0.0001955370362974916-0.0007071016810355434j)
-0.10439724660869444,0.01653489947554068,0.994398216007982,1.0,0.10589638158167841,2.9845130209103035,(-0.0004105852027305341+0.00011354040846283589j),(-0.06740195239539643-0.24365265927720856j),(-0.0001955358849613436-0.0007070975175699359j)
-0.10466992018842329,0.01471039795151369,0.994398216007982,1.0,0.10589638158167841,3.001966313430247,(-0.00041551105898990706+0.00011490257087881916j),(-0.06740163979277074-0.24365152924375505j),(-0.0001955348508506938-0.000707093778015564j)
-0.10491071029650245,0.012881415497767891,0.994398216007982,1.0,0.10589638158167841,3.01941960595019,(-0.0004203103465555652+0.0001162297328586265j),(-0.06740136301821928-0.24365052872592016j),(-0.00019553393528054863-0.0007070904671277587j)
-0.10511954358593242,0.011048509240076401,0.994398216007982,1.0,0.10589638158167841,3.036872898470133,(-0.0004249816035180247+0.00011752149013586228j),(-0.06740112242592874-0.24364965900406035j),(-0.00019553313941565877-0.0007070875891184989j)
-0.10529635644407025,0.009212237499441023,0.994398216007982,1.0,0.10589638158167841,3.0543261909900767,(-0.0004295234069671629+0.00011877744922874809j),(-0.06740091832391179-0.2436489211916132j),(-0.00019553246426886456-0.0007070851476504057j)
-0.10544109501200648,0.007373159622022415,0.994398216007982,1.0,0.10589638158167841,3.07177948351002,(-0.00043393437342565343+0.00011999722755997275j),(-0.06740075097355425-0.2436483162334782j),(-0.00019553191069963602-0.0007070831458315293j)
-0.10555371520097125,0.0055318358087574895,0.994398216007982,1.0,0.10589638158167841,3.0892327760299634,(-0.0004382131592703813+0.00012118045357324496j),(-0.06740062058924401-0.24364784490464034j),(-0.00019553147941287199-0.0007070815862108993j)
-0.105634182705764,0.003688826944717167,0.994398216007982,1.0,0.10589638158167841,3.1066860685499065,(-0.0004423584611417292+0.00012232676684645729j),(-0.06740052733804937-0.24364750780904038j),(-0.00019553117095786758-0.000707080470774886j)
-0.10568247301520327,0.001844694428254968,0.994398216007982,1.0,0.10589638158167841,3.12413936106985,(-0.0004463690163405901+0.0001234358182014837j),(-0.0674004713394806-0.2436473053786961j),(-0.0001955309857275425-0.0007070798009443579j)
-0.10569857141959299,1.2944341716345247e-17,0.994398216007982,1.0,0.10589638158167841,3.141592653589793,(-0.00045024360321300094+0.0001245072698105333j),(-0.06740045266531096-0.24364723787307205j),(-0.0001955309239578659-0.0007070795775726575j)
-0.10568247301520327,-0.001844694428254989,0.994398216007982,1.0,0.10589638158167841,3.1590459461097367,(-0.0004539810415222643+0.00012554079529907274j),(-0.0674004713394806-0.2436473053786961j),(-0.0001955309857275425-0.0007070798009443579j)
-0.105634182705764,-0.0036888269447171414,0.994398216007982,1.0,0.10589638158167841,3.1764992386296798,(-0.0004575801928084681+0.00012653607984521988j),(-0.06740052733804937-0.24364750780904038j),(-0.00019553117095786758-0.000707080470774886j)
-0.10555371520097125,-0.005531835808757464,0.994398216007982,1.0,0.10589638158167841,3.193952531149623,(-0.00046103996073526305+0.00012749282027566525j),(-0.06740062058924401-0.24364784490464034j),(-0.00019553147941287199-0.0007070815862108993j)
-0.10544109501200648,-0.007373159622022388,0.994398216007982,1.0,0.10589638158167841,3.2114058236695664,(-0.0004643592914238237+0.00012841072515800398j),(-0.06740075097355425-0.2436483162334782j),(-0.00019553191069963602-0.0007070831458315293j)
-0.10529635644407025,-0.009212237499440997,0.994398216007982,1.0,0.10589638158167841,3.2288591161895095,(-0.00046753717377386684+0.00012928951488951692j),(-0.06740091832391092-0.24364892119161374j),(-0.000195532464268862-0.0007070851476504067j)
-0.10511954358593242,-0.011048509240076375,0.994398216007982,1.0,0.10589638158167841,3.246312408709453,(-0.00047057263977164445+0.00013012892178233885j),(-0.06740112242592874-0.24364965900406035j),(-0.00019553313941565877-0.0007070875891184989j)
-0.10491071029650245,-0.012881415497767867,0.994398216007982,1.0,0.10589638158167841,3.263765701229396,(-0.0004734647647848079+0.00013092869014499876j),(-0.06740136301821928-0.24365052872592016j),(-0.00019553393528054863-0.0007070904671277587j)
-0.10466992018842329,-0.014710397951513712,0.994398216007982,1.0,0.10589638158167841,3.2812189937493397,(-0.0004762126678440619+0.00013168857636030576j),(-0.06740163979277074-0.24365152924375505j),(-0.0001955348508506938-0.000707093778015564j)
-0.10439724660869446,-0.01653489947554065,0.994398216007982,1.0,0.10589638158167841,3.2986722862692828,(-0.00047881551191151486+0.0001324083489595575j),(-0.06740195239539643-0.24365265927720856j),(-0.0001955358849613436-0.0007070975175699359j)
-0.10409277261632977,-0.01835436430901022,0.994398216007982,1.0,0.10589638158167841,3.3161255787892263,(-0.00048127250413564955+0.00013308778869304777j),(-0.06740230042624884-0.2436539173808643j),(-0.0001955370362974916-0.0007071016810355434j)
-0.10375659095705682,-0.020168238225308503,0.994398216007982,1.0,0.10589638158167841,3.3335788713091694,(-0.0004835828960928328+0.00013372668859685177j),(-0.06740268344039996-0.24365530194634313j),(-0.000195538303395748-0.0007071062631204717j)
-0.10338880403506567,-0.021975968700869288,0.994398216007982,1.0,0.10589638158167841,3.351032163829113,(-0.00048574598401529383+0.00013432485405586955j),(-0.0674031009484848-0.24365681120462857j),(-0.00019553968464641806-0.0007071112580037386j)
-0.10298952388181563,-0.023777005083477756,0.994398216007982,1.0,0.10589638158167841,3.368485456349056,(-0.00048776110900549665+0.00013488210286310794j),(-0.0674035524174086-0.24365844322862712j),(-0.00019554117829578588-0.0007071166593435508j)
-0.10255887212190927,-0.025570798760004777,0.994398216007982,1.0,0.10589638158167841,3.385938748868999,(-0.0004896276572368486+0.00013539826527518185j),(-0.06740403727111562-0.24366019593594326j),(-0.00019554278244859557-0.0007071224602862769j)
-0.10209697993604445,-0.027356803323519654,0.994398216007982,1.0,0.10589638158167841,3.4033920413889427,(-0.0004913450601406766+0.0001358731840640206j),(-0.06740455489141794-0.24366206709187696j),(-0.00019554449507073045-0.0007071286534761373j)
-0.10160398802105548,-0.029134474739730833,0.994398216007982,1.0,0.10589638158167841,3.420845333908886,(-0.000492912794579419+0.00013630671456476033j),(-0.06740510461888266-0.2436640543126305j),(-0.00019554631399207816-0.0007071352310655651j)
-0.10108004654705535,-0.030903271512704347,0.994398216007982,1.0,0.10589638158167841,3.4382986264288293,(-0.0004943303830059794+0.0001366987247198108j),(-0.06740568575377562-0.24366615506872188j),(-0.00019554823690958486-0.0007071421847262496j)
-0.1005253151116926,-0.032662654849808334,0.994398216007982,1.0,0.10589638158167841,3.4557519189487724,(-0.0004955973936091893+0.00013704909511908303j),(-0.06740629755706078-0.24366836668859185j),(-0.00019555026139048492-0.0007071495056608043j)
-0.09993996269153621,-0.034412088825834866,0.994398216007982,1.0,0.10589638158167841,3.473205211468716,(-0.0004967134404453475+0.00013735771903635425j),(-0.06740693925144864-0.24367068636240974j),(-0.00019555238487569426-0.0007071571846150908j)
-0.09932416759060385,-0.03615104054624762,0.994398216007982,1.0,0.10589638158167841,3.490658503988659,(-0.000497678183555774+0.00013762450246179454j),(-0.06740761002250602-0.24367311114605592j),(-0.00019555460468340281-0.0007071652118911097j)
-0.09867811738604856,-0.03787898030950704,0.994398216007982,1.0,0.10589638158167841,3.5081117965086026,(-0.000498491329070372+0.00013784936413058829j),(-0.06740830901980063-0.24367563796528563j),(-0.00019555691801278178-0.0007071735773604944j)
-0.0980020088710211,-0.03959538176842221,0.994398216007982,1.0,0.10589638158167841,3.5255650890285457,(-0.0004991526292971423+0.00013803223554768922j),(-0.06740903535809999-0.2436782636200609j),(-0.0001955593219478704-0.0007071822704785562j)
-0.09729604799472474,-0.04129972209048165,0.994398216007982,1.0,0.10589638158167841,3.543018381548489,(-0.000499661882797629+0.0001381730610086924j),(-0.06740978811861678-0.2436809847890396j),(-0.00019556181346161019-0.0007071912802988385j)
-0.09656044979968122,-0.04299148211711297,0.994398216007982,1.0,0.10589638158167841,3.5604716740684323,(-0.0005000189344482814+0.00013827179761680147j),(-0.06741056635029377-0.24368379803421855j),(-0.00019556438942001516-0.0007072005954881918j)
-0.09579543835622663,-0.044670146521823544,0.994398216007982,1.0,0.10589638158167841,3.5779249665883754,(-0.0005002236754877089+0.0001383284152958876j),(-0.06741136907112366-0.24368669980572366j),(-0.0001955670465864566-0.0007072102043423155j)
-0.09500124669425747,-0.046335203967174186,0.994398216007982,1.0,0.10589638158167841,3.595378259108319,(-0.0005002760435498072+0.00013834289679965712j),(-0.06741219526951357-0.24368968644672842j),(-0.0001955697816260969-0.0007072200948017594j)
-0.09417811673224752,-0.04798614726053718,0.994398216007982,1.0,0.10589638158167841,3.612831551628262,(-0.0005001760226827574+0.00013831523771690374j),(-0.06741304390568106-0.2436927541985015j),(-0.0001955725911104215-0.0007072302544683195j)
-0.09332629920355699,-0.04962247350859242,0.994398216007982,1.0,0.10589638158167841,3.6302848441482056,(-0.0004999236433538844+0.00013824544647285196j),(-0.0674139139130822-0.2436958992055719j),(-0.0001955754715218901-0.0007072406706218519j)
-0.09244605358005693,-0.0512436842705132,0.994398216007982,1.0,0.10589638158167841,3.6477381366681487,(-0.0004995189824403768+0.00013813354432659083j),(-0.06741480419986998-0.2436991175210015j),(-0.00019557841925868004-0.0007072513302374371j)
-0.09153764799309135,-0.05284928570979651,0.994398216007982,1.0,0.10589638158167841,3.6651914291880923,(-0.0004989621632058683+0.00013797956536459993j),(-0.06741571365038142-0.24370240511175295j),(-0.00019558143063952874-0.0007072622200028665j)
-0.09060135915180197,-0.05443878874469004,0.994398216007982,1.0,0.10589638158167841,3.6826447217080354,(-0.0004982533552628925+0.00013778355649035916j),(-0.06741664112664332-0.24370575786415305j),(-0.0001955845019086472-0.0007072733263364707j)
-0.08963747225883986,-0.056011709197171564,0.994398216007982,1.0,0.10589638158167841,3.7000980142279785,(-0.0004973927745212161+0.0001375455774100703j),(-0.06741758546990971-0.24370917158942607j),(-0.00019558762924073184-0.0007072846354051667j)
-0.08864628092349001,-0.05756756794043405,0.994398216007982,1.0,0.10589638158167841,3.717551306747922,(-0.0004963806831220677+0.0001372657006144702j),(-0.06741854550221328-0.2437126420293089j),(-0.00019559080874603064-0.0007072961331428015j)
-0.08762808707223509,-0.059105891044832284,0.994398216007982,1.0,0.10589638158167841,3.735004599267865,(-0.000495217389358293+0.00013694401135674035j),(-0.06741952002793022-0.24371616486172018j),(-0.00019559403647545693-0.0007073078052686893j)
-0.0865832008567856,-0.06062620992224668,0.994398216007982,1.0,0.10589638158167841,3.7524578917878086,(-0.00049390324758044+0.00013658060762654635j),(-0.06742050783536735-0.24371973570648214j),(-0.0001955973084257821-0.000707319637306329j)
-0.08551194055960484,-0.06212806146881945,0.994398216007982,1.0,0.10589638158167841,3.7699111843077517,(-0.0004924386580888275+0.00013617560012017994j),(-0.06742150769835188-0.2437233501310893j),(-0.00019560062054484024-0.0007073316146022934j)
-0.08441463249695685,-0.06361098820602079,0.994398216007982,1.0,0.10589638158167841,3.7873644768276953,(-0.0004908240670115989+0.00013572911220685762j),(-0.06742251837784545-0.24372700365650413j),(-0.00019560396873681448-0.0007073437223452359j)
-0.0832916109195074,-0.06507453842000106,0.994398216007982,1.0,0.10589638158167841,3.8048177693476384,(-0.000489059966168841+0.00013524127989111628j),(-0.06742353862354239-0.24373069176298384j),(-0.00019560734886748182-0.0007073559455850087j)
-0.08214321791050788,-0.06651826629918745,0.994398216007982,1.0,0.10589638158167841,3.822271061867582,(-0.0004871468929227569+0.00013471225177141014j),(-0.0674245671754975-0.24373440989591946j),(-0.00019561075676955767-0.0007073682692518314j)
-0.08096980328159364,-0.06794173207008213,0.994398216007982,1.0,0.10589638158167841,3.839724354387525,(-0.00048508543001399057+0.00013414218899482754j),(-0.06742560276573517-0.24373815347168148j),(-0.00019561418824798262-0.0007073806781755248j)
-0.07977172446622773,-0.06934450213122194,0.994398216007982,1.0,0.10589638158167841,3.857177646907468,(-0.0004828762053841139+0.00013353126520801253j),(-0.06742664411986907-0.24374191788346677j),(-0.00019561763908525532-0.0007073931571047465j)
-0.07854934641082333,-0.07072614918525734,0.994398216007982,1.0,0.10589638158167841,3.8746309394274117,(-0.00048051989198435085+0.00013287966650426874j),(-0.06742768995871692-0.24374569850713415j),(-0.000195621105046747-0.0007074056907262212j)
-0.0773030414635776,-0.07208625236911127,0.994398216007982,1.0,0.10589638158167841,3.8920842319473548,(-0.00047801720757058807+0.00013218759136687352j),(-0.06742873899990903-0.24374949070701965j),(-0.00019562458188600909-0.0007074182636839248j)
-0.07603318926105067,-0.0734243973821784,0.994398216007982,1.0,0.10589638158167841,3.9095375244672983,(-0.00047536891448474226+0.00013145525060861786j),(-0.06742978995949074-0.24375328984172964j),(-0.00019562806535006026-0.0007074308605982127j)
-0.07474017661252483,-0.0747401766125248,0.994398216007982,1.0,0.10589638158167841,3.9269908169872414,(-0.0004725758194225426+0.00013068286730759303j),(-0.06743084155351539-0.24375709126989767j),(-0.00019563155118465302-0.000707443466084852j)
-0.0734243973821784,-0.07603318926105068,0.994398216007982,1.0,0.10589638158167841,3.944444109507185,(-0.00046963877318780304+0.00012987067673922962j),(-0.06743189249962202-0.243760890355899j),(-0.00019563503513949433-0.0007074560647739463j)
-0.0720862523691113,-0.0773030414635776,0.994398216007982,1.0,0.10589638158167841,3.961897402027128,(-0.00046655867043325573+0.00012901892630464923j),(-0.06743294151861166-0.2437646824755211j),(-0.00019563851297346504-0.0007074686413287109j)
-0.07072614918525733,-0.07854934641082334,0.994398216007982,1.0,0.10589638158167841,3.9793506945470716,(-0.0004633364493880405+0.00012812787545528041j),(-0.06743398733598852-0.2437684630215724j),(-0.0001956419804597375-0.0007074811804640998j)
-0.06934450213122197,-0.07977172446622771,0.994398216007982,1.0,0.10589638158167841,3.9968039870670147,(-0.0004599730915719009+0.00012719779561384364j),(-0.0674350286835035-0.24377222740943474j),(-0.00019564543339089483-0.0007074936669652473j)
-0.06794173207008215,-0.08096980328159363,0.994398216007982,1.0,0.10589638158167841,4.014257279586958,(-0.0004564696214962085+0.0001262289700916719j),(-0.06743606430066935-0.24377597108254084j),(-0.00019564886758397388-0.0007075060857056839j)
-0.06651826629918747,-0.08214321791050787,0.994398216007982,1.0,0.10589638158167841,4.031710572106901,(-0.00045282710635188817+0.00012522169400240262j),(-0.06743709293625189-0.24377968951778228j),(-0.0001956522788854306-0.0007075184216653582j)
-0.06507453842000106,-0.08329161091950742,0.994398216007982,1.0,0.10589638158167841,4.049163864626845,(-0.00044904665568433727+0.000124176274172092j),(-0.06743811334974777-0.24378337823083474j),(-0.00019565566317606415-0.0007075306599483909j)
-0.06361098820602078,-0.08441463249695685,0.994398216007982,1.0,0.10589638158167841,4.066617157146788,(-0.0004451294210554541+0.000123093029045743j),(-0.06743912431282767-0.24378703278139777j),(-0.0001956590163758385-0.0007075427858005808j)
-0.06212806146881947,-0.08551194055960483,0.994398216007982,1.0,0.10589638158167841,4.084070449666731,(-0.00044107659569285105+0.00012197228859031914j),(-0.06744012461076941-0.24379064877833723j),(-0.00019566233444867067-0.0007075547846265911j)
-0.06062620992224671,-0.08658320085678557,0.994398216007982,1.0,0.10589638158167841,4.101523742186674,(-0.000436889414126395+0.00012081439419421865j),(-0.06744111304384655-0.2437942218847419j),(-0.00019566561340707958-0.0007075666420068953j)
-0.05910589104483228,-0.0876280870722351,0.994398216007982,1.0,0.10589638158167841,4.118977034706618,(-0.00043256915181215285+0.00011961969856329114j),(-0.06744208842870134-0.24379774782286742j),(-0.00019566884931678945-0.0007075783437143517j)
-0.057567567940434036,-0.08864628092349003,0.994398216007982,1.0,0.10589638158167841,4.136430327226561,(-0.0004281171247438776+0.0001183885656133994j),(-0.06744304959968399-0.24380122237898338j),(-0.00019567203830122415-0.0007075898757304703j)
-0.05601170919717159,-0.08963747225883985,0.994398216007982,1.0,0.10589638158167841,4.153883619746504,(-0.00042353468905214205+0.00011712137035956605j),(-0.06744399541016198-0.24380464140810537j),(-0.00019567517654590994-0.0007076012242613428j)
-0.05443878874469007,-0.09060135915180194,0.994398216007982,1.0,0.10589638158167841,4.171336912266447,(-0.00041882324059124796+0.00011581849880174083j),(-0.06744492473379818-0.24380800083861512j),(-0.00019567826030277772-0.0007076123757531849j)
-0.052849285709796544,-0.09153764799309133,0.994398216007982,1.0,0.10589638158167841,4.1887902047863905,(-0.00041398421451403745+0.0001144803478072231j),(-0.06744583646579728-0.24381129667676207j),(-0.0001956812858943626-0.0007076233169075264j)
-0.05124368427051319,-0.09244605358005693,0.994398216007982,1.0,0.10589638158167841,4.2062434973063345,(-0.0004090190848347324+0.00011310732498976442j),(-0.06744672952411412-0.2438145250110508j),(-0.00019568424971788643-0.0007076340346960227j)
-0.04962247350859241,-0.093326299203557,0.994398216007982,1.0,0.10589638158167841,4.223696789826278,(-0.0004039293639799289+0.00011169984858541988j),(-0.06744760285064007-0.24381768201649168j),(-0.00019568714824926359-0.0007076445163748292j)
-0.04798614726053721,-0.0941781167322475,0.994398216007982,1.0,0.10589638158167841,4.241150082346221,(-0.00039871660232790524+0.00011025834732513573j),(-0.06744845541233756-0.24382076395874167j),(-0.00019568997804694826-0.000707654749498628j)
-0.046335203967174214,-0.09500124669425745,0.994398216007982,1.0,0.10589638158167841,4.258603374866164,(-0.00039338238773635876+0.00010878326030415973j),(-0.06744928620235274-0.24382376719810342j),(-0.0001956927357557006-0.00070766472193419j)
-0.04467014652182354,-0.09579543835622664,0.994398216007982,1.0,0.10589638158167841,4.276056667386108,(-0.00038792834505872584+0.00010727503684828914j),(-0.06745009424108657-0.24382668819340195j),(-0.00019569541811022484-0.0007076744218735328j)
-0.04299148211711296,-0.09656044979968122,0.994398216007982,1.0,0.10589638158167841,4.293509959906051,(-0.00038235613564924296+0.00010573413637699526j),(-0.06745087857722533-0.24382952350572462j),(-0.00019569802193867547-0.0007076838378466474j)
-0.041299722090481675,-0.09729604799472473,0.994398216007982,1.0,0.10589638158167841,4.310963252425994,(-0.0003766674568568741+0.00010416102826349286j),(-0.06745163828874691-0.24383226980202563j),(-0.00019570054416607766-0.0007076929587337663j)
